review_id,created,month,market,score,stream,escalated,deleted,duplicate_of,sku,product,category,subcategory,themes,owner,evidence
685169578,3-Mar-2025,2025-03,UK,2.0,EXPLICIT,False,False,,CTB-WATT-155-1AB,WATT T-Bar Handle - Antique Brass,Handle,T Bar,Fixings & screws,PRODUCT,Handle is really good but the screws supplied by default with the product are really short and don’t suit doors that are 1 inch thick
685169549,3-Mar-2025,2025-03,UK,2.0,EXPLICIT,False,False,685169578,CST-WATT-050-1AB,WATT Single T Handle - Antique Brass,Handle,Single T,Fixings & screws,PRODUCT,Handle is really good but the screws supplied by default with the product are really short and don’t suit doors that are 1 inch thick
683771045,28-Feb-2025,2025-02,UK,5.0,LATENT,False,False,,GB-KIT-ETOG-MAXW-2G-1AB,MAXWELL 2G Two Way Smooth Toggle Light Switch - Antique Brass,Switch & Dimmer,Toggle Switch,Fixings & screws; Returns & exchange friction; Customer service,OPS; PRODUCT,"but I had opened the packaging and the packet for the screws was totally ripped. Plank let me return them, no fuss at all, and we are over the moon with the ones we eventually ordered.  Great customer service. Great qual"
683092712,27-Feb-2025,2025-02,UK,3.0,EXPLICIT,True,True,,ASB-FOLD-072-1BR,FOLD Soap Holder - Brass,Soap Bracket,Soap Bracket,Unclassified,PRODUCT,"Well, very attractive to look at but am yet to find a liquid soap that fits the hole"
682059304,24-Feb-2025,2025-02,UK,4.0,EXPLICIT,True,True,687738661,KTH-KH-LOVELL-28-BK,LOVELL Circular Hook - Black,,,Finish & colour mismatch; Size & dimensions; Delivery,OPS; PRODUCT,"Excellent quality with everything needed included. Delivery great. Although adequate, hooks look much larger on the website than they actually are, although dimensions given I am sure it means nothing to most customers. "
681811450,23-Feb-2025,2025-02,UK,4.0,EXPLICIT,True,True,,CDB-BOBB-379-1AB,BOBBIN Closet Bar Handle - Antique Brass,Handle,,Fixings & screws,PRODUCT,"I love the bar handles, my only criticism would be to also include longer screws as an option. I would have thought most users would need these to attach through the full depth of a door."
680568225,19-Feb-2025,2025-02,UK,1.0,EXPLICIT,False,False,,KH-FRANKLIN-21-AB,FRANKLIN Knurled Button Knob - Antique Brass,,,Delivery,OPS,It took so long for the product to come to me. I gave up and went with another product from another vendor. Slow shipping time!
680568209,19-Feb-2025,2025-02,US,1.0,EXPLICIT,False,False,680568225,KH-FRANKLIN-21-AB,FRANKLIN Knurled Button Knob - Antique Brass,,,Delivery,OPS,It took so long for the product to come to me. I gave up and went with another product from another vendor. Slow shipping time!
673287620,26-Jan-2025,2025-01,UK,3.0,EXPLICIT,False,False,,KH-BLAKE-150-BR,BLAKE Handle - Brass,Handle,Solid Bar,Unclassified,PRODUCT,Well made but Not enough grip for old hands
665267048,4-Jan-2025,2025-01,UK,1.0,EXPLICIT,False,True,,TAPSET-CRA-SM-BR,ARMSTRONG Smooth Kitchen Mixer Tap - Brass,Unmapped SKU,,Unclassified,PRODUCT,"Overall this tap is fine. My issue is with the modulation of temperature, it’s either very hot or very cold. Finding a warm middle ground is very difficult. There doesn’t seem to be a spectrum from hot to cold it’s just "
664978693,16-Aug-2024,2024-08,UK,5.0,LATENT,False,False,,KTH-KH-LOVELL-28-BK,LOVELL Circular Hook - Black,,,Size & dimensions,PRODUCT,a bit too long but easy to cut down.
675065880,16-Aug-2024,2024-08,US,5.0,LATENT,False,False,664978693,KTH-KH-LOVELL-28-BK,LOVELL Circular Hook - Black,,,Size & dimensions,PRODUCT,a bit too long but easy to cut down.
675070662,21-Jul-2024,2024-07,US,5.0,EXPLICIT,False,True,,KH-SCOTT-100-BR,SCOTT Swirled Handle - Brass,Handle,L Bar,Fixings & screws,PRODUCT,Lovely looking product. Feels great. Template for drilling holes would be really useful as it's not always easy to line up the drill holes. Sometimes find I'm drilling bigger holes to allow for screw movement to find the
664978782,15-Jul-2024,2024-07,UK,3.0,EXPLICIT,False,False,,TAPSET-SWA-SM-SS,PORTMAN Smooth Kitchen Mixer Tap - Brushed Silver,Unmapped SKU,,Finish & colour mismatch,PRODUCT,Sadly has a goldish tint which is disappointing
675064794,12-Apr-2024,2024-04,US,5.0,EXPLICIT,False,True,,XMS-00M4-016-2SS,M4 Screws - Mixed Sizes,Components,,Fixings & screws,PRODUCT,Not much you can say about a screw!
664950069,21-Mar-2024,2024-03,UK,1.0,EXPLICIT,False,False,,KH-KEPLER-160-AB,KEPLER Knurled T-Bar Handle - Antique Brass,Handle,T Bar,Unclassified,PRODUCT,Has not arrived
664978550,27-Jan-2024,2024-01,UK,5.0,LATENT,False,False,,ADH-HOFF-090-1AB-R,HOFFMAN 90mm Hook - Antique Brass,Hook,Double Fixing Hook,Fixings & screws; Value for money,PRODUCT,but perfect for. Little pricey but perfect for what I wanted in remodeled master bathroom. Wish the screws were same color as hook though. Looks great. Will paint screw head.
688241710,27-Jan-2024,2024-01,US,5.0,EXPLICIT,False,True,664978550,ADH-HOFF-090-1AB-R,HOFFMAN 90mm Hook - Antique Brass,Hook,Double Fixing Hook,Fixings & screws; Value for money,PRODUCT,Little pricey but perfect for what I wanted in remodeled master bathroom. Wish the screws were same color as hook though. Looks great. Will paint screw head.
664978445,22-Jan-2024,2024-01,UK,3.0,EXPLICIT,False,False,,ADH-HOFF-090-3BK-R,HOFFMAN 90mm Hook - Black,Hook,Double Fixing Hook,Unclassified,PRODUCT,Great quality product.
664950041,16-Dec-2023,2023-12,UK,2.0,EXPLICIT,False,False,,KH-KEPLER-57-BR,KEPLER Knurled Single T Handle - Brass,Handle,Single T,Unclassified,PRODUCT,hard to clean when oxydise :/
664950041,16-Dec-2023,2023-12,UK,2.0,EXPLICIT,False,False,664950041,KH-KEPLER-57-BR,KEPLER Knurled Single T Handle - Brass,Handle,Single T,Unclassified,PRODUCT,hard to clean when oxydise :/
664950061,16-Dec-2023,2023-12,UK,2.0,EXPLICIT,False,False,664950041,KH-KEPLER-160-BR,KEPLER Knurled T-Bar Handle - Brass,Handle,T Bar,Unclassified,PRODUCT,I liked it at first but then oxidised quite a bit so not so much atm :/
664978733,4-Dec-2023,2023-12,UK,3.0,EXPLICIT,False,False,,ADH-SPRA-076-1AB,SPRATT Winged Hook - Antique Brass,Hook,,Unclassified,PRODUCT,"This product is for tea towels or a single small coat, this is not a traditional coat hook despite the design/looks. Please make a bigger version!"
675048515,4-Dec-2023,2023-12,US,3.0,EXPLICIT,False,False,664978733,ADH-SPRA-076-1AB,SPRATT Winged Hook - Antique Brass,Hook,,Unclassified,PRODUCT,"This product is for tea towels or a single small coat, this is not a traditional coat hook despite the design/looks. Please make a bigger version!"
664978500,2-Nov-2023,2023-11,UK,4.0,LATENT,False,False,,KH-MERCURY-60-BR,MERCURY Curved Lip Pull Handle - Brass,,,Value for money,PRODUCT,but. These handles are nice but they are definitely overpriced for what they are.
675081321,2-Nov-2023,2023-11,US,4.0,LATENT,False,False,664978500,KH-MERCURY-60-BR,MERCURY Curved Lip Pull Handle - Brass,,,Value for money,PRODUCT,but. These handles are nice but they are definitely overpriced for what they are.
664978519,22-Oct-2023,2023-10,UK,5.0,LATENT,False,False,,ADH-HOFF-090-3BK-R,HOFFMAN 90mm Hook - Black,Hook,Double Fixing Hook,Size & dimensions; Returns & exchange friction,OPS; PRODUCT,Unfortunately we returned them as they were too small.
664978268,29-Sep-2023,2023-09,UK,5.0,LATENT,False,False,,XMS-00M4-016-2SS,M4 Screws - Mixed Sizes,Components,,Fixings & screws,PRODUCT,"however, to discover that the screw head had a single slot. I had to dig for a bit to find an appropriate screwdriver."
675064305,29-Sep-2023,2023-09,US,5.0,EXPLICIT,False,True,664978268,XMS-00M4-016-2SS,M4 Screws - Mixed Sizes,Components,,Fixings & screws,PRODUCT,"The brass screws were the perfect length for my application. I was very surprised, however, to discover that the screw head had a single slot. I had to dig for a bit to find an appropriate screwdriver."
664978225,28-Sep-2023,2023-09,UK,3.0,EXPLICIT,False,False,,KH-BLAKE-150-BR,BLAKE Handle - Brass,Handle,Solid Bar,Value for money,PRODUCT,For the price paid I wouldn’t expect defects
675076136,28-Sep-2023,2023-09,US,3.0,EXPLICIT,False,False,664978225,KH-BLAKE-150-BR,BLAKE Handle - Brass,Handle,Solid Bar,Value for money,PRODUCT,For the price paid I wouldn’t expect defects
675070164,22-Sep-2023,2023-09,US,5.0,EXPLICIT,False,True,,KH-SCOTT-100-AL-BK,SCOTT Swirled Handle - Black,,,Fixings & screws,PRODUCT,Screws can easily strip out if tighten too tight resulting in unusable hardware. I am curious to see how they hold up and if they loosen over time.
664950124,1-Sep-2023,2023-09,UK,1.0,EXPLICIT,False,False,,KH-LENNON-25-AL-BK,LENNON Grooved Button Knob - Black,,,Returns & exchange friction,OPS,Do not buy no thing from them it going to cost more if you wanna return it the worst company I ever try
664978552,27-Aug-2023,2023-08,UK,5.0,LATENT,False,False,,TAPSET-CRA-SW-AB,ARMSTRONG Swirled Kitchen Mixer Tap - Antique Brass,Unmapped SKU,,Missing parts & availability; Delivery; Finish & colour mismatch,OPS; PRODUCT,"but then we spotted this and we really liked the stylish look of it and liked the antique brass finish. By the time we needed it, it was out of stock but it was soon restocked.   When it first arrived we were concerned t"
664978408,16-Jan-2023,2023-01,UK,5.0,LATENT,False,False,,KH-TURING-29-BR,TURING Hexagon Knob - Brass,,,Size & dimensions,PRODUCT,slightly too long for my purpose so I found some shorter ones I had at home.
675079889,16-Jan-2023,2023-01,US,5.0,LATENT,False,False,664978408,KH-TURING-29-BR,TURING Hexagon Knob - Brass,,,Size & dimensions,PRODUCT,slightly too long for my purpose so I found some shorter ones I had at home.
675052354,15-Jan-2023,2023-01,US,5.0,EXPLICIT,False,True,,KTH-KH-BEZEL-32-SS,BEZEL Grooved Hook - Stainless Steel,,,Fixings & screws,PRODUCT,The hook comes with an attachment that is part screw (to fix into your wall) and part threaded bolt (that goes into the hook itself). The hook itself is beautifully tooled to the highest quality.
664978428,17-Dec-2022,2022-12,UK,3.0,EXPLICIT,False,False,,ADH-HOFF-090-3BK-R,HOFFMAN 90mm Hook - Black,Hook,Double Fixing Hook,Value for money,PRODUCT,Nice hooks but a bit overpriced as they are quite small and I've needed to get some more to hold more coats than these could.
664950162,15-Dec-2022,2022-12,UK,2.0,EXPLICIT,False,False,,DL-MORRISON-150-BR,MORRISON Knurled Door Lever Handle - Brass,,,Fixings & screws,PRODUCT,Doesn't work with a bathroom lock mechanism as the connecting bolts need to pass through and be connected
664978117,14-Jan-2022,2022-01,UK,4.0,LATENT,False,False,,ADH-HOFF-090-1BR-R,HOFFMAN 90mm Hook - Brass,Hook,Double Fixing Hook,Size & dimensions,PRODUCT,Slightly smaller than expected but that's on my part.
664978339,29-Dec-2021,2021-12,UK,5.0,LATENT,False,False,,CTB-WATT-155-1AB,WATT T-Bar Handle - Antique Brass,Handle,T Bar,Value for money,PRODUCT,but they are of a very good quality and cheaper than other more expensive ones on the market.
675049364,29-Dec-2021,2021-12,US,5.0,LATENT,False,False,664978339,CTB-WATT-155-1AB,WATT T-Bar Handle - Antique Brass,Handle,T Bar,Value for money,PRODUCT,but they are of a very good quality and cheaper than other more expensive ones on the market.
675079612,10-Dec-2021,2021-12,US,5.0,EXPLICIT,False,True,,KH-KEPLER-57-BR,KEPLER Knurled Single T Handle - Brass,Handle,Single T,Fixings & screws,PRODUCT,"Great product!!... just check the length of the screw matches the thickness of your door panels as you may need to change to a longer threaded rod, or recess the back of the door to screw the provided rod into the handle"
664978248,19-Nov-2021,2021-11,UK,5.0,LATENT,False,False,,KH-KEPLER-160-BR,KEPLER Knurled T-Bar Handle - Brass,Handle,T Bar,Value for money,PRODUCT,a bit pricey
675041415,19-Nov-2021,2021-11,US,5.0,LATENT,False,False,664978248,KH-KEPLER-160-BR,KEPLER Knurled T-Bar Handle - Brass,Handle,T Bar,Value for money,PRODUCT,a bit pricey
664978043,22-Sep-2021,2021-09,UK,5.0,LATENT,False,False,,CTB-KEPL-760-2BK-R,KEPLER Heavyweight Closet Bar Handle - Black,Handle,,Value for money,PRODUCT,but with a satisfying. Expensive but with a satisfying heft and a very high quality finish.
691880383,22-Sep-2021,2021-09,US,5.0,LATENT,False,False,664978043,CTB-KEPL-760-2BK-R,KEPLER Heavyweight Closet Bar Handle - Black,Handle,,Value for money,PRODUCT,but with a satisfying. Expensive but with a satisfying heft and a very high quality finish.
664978250,10-Sep-2021,2021-09,UK,3.0,EXPLICIT,False,False,,HK-PULLMAN-52-AL-BK,PULLMAN Hook - Black,Hook,Single Fixing Hook,Fixings & screws,PRODUCT,Good quality product but raw plug inadequate. Had to go and buy something more substantial from a hardware store.
675042325,10-Sep-2021,2021-09,US,3.0,EXPLICIT,False,False,664978250,HK-PULLMAN-52-AL-BK,PULLMAN Hook - Black,Hook,Single Fixing Hook,Fixings & screws,PRODUCT,Good quality product but raw plug inadequate. Had to go and buy something more substantial from a hardware store.
664978081,3-Sep-2021,2021-09,UK,5.0,LATENT,False,False,,KH-MERCURY-60-BR,MERCURY Curved Lip Pull Handle - Brass,,,Size & dimensions,PRODUCT,slightly smaller product (dimension for depth and height) would be even nicer.
675080886,3-Sep-2021,2021-09,US,5.0,LATENT,False,False,664978081,KH-MERCURY-60-BR,MERCURY Curved Lip Pull Handle - Brass,,,Size & dimensions,PRODUCT,slightly smaller product (dimension for depth and height) would be even nicer.
664978150,6-May-2021,2021-05,UK,5.0,LATENT,False,False,,KH-MAXWELL-25-BR,MAXWELL Button Knob - Brass,,,Value for money,PRODUCT,"slightly. The product was great, slightly expensive I think but the quality is good enough to justify that"
675063426,6-May-2021,2021-05,US,5.0,LATENT,False,False,664978150,KH-MAXWELL-25-BR,MAXWELL Button Knob - Brass,,,Value for money,PRODUCT,"slightly. The product was great, slightly expensive I think but the quality is good enough to justify that"
664978080,3-Apr-2021,2021-04,UK,4.0,LATENT,False,False,,KH-KEPLER-160-BR,KEPLER Knurled T-Bar Handle - Brass,Handle,T Bar,Value for money,PRODUCT,"but expensive. Great product, but expensive"
675041359,3-Apr-2021,2021-04,US,4.0,LATENT,False,False,664978080,KH-KEPLER-160-BR,KEPLER Knurled T-Bar Handle - Brass,Handle,T Bar,Value for money,PRODUCT,"but expensive. Great product, but expensive"
675041359,3-Apr-2021,2021-04,US,4.0,LATENT,False,False,664978080,KH-KEPLER-160-BR,KEPLER Knurled T-Bar Handle - Brass,Handle,T Bar,Value for money,PRODUCT,"but expensive. Great product, but expensive"
